ORDER_NUMBER,RETAILER_NAME,RETAILER_SITE_CODE,RETAILER_CONTACT_CODE,SALES_STAFF_CODE,SALES_BRANCH_CODE,ORDER_DATE,ORDER_METHOD_CODE
7056,Golf Shop Jiro,240,224,85,25,2023-10-05,2
7057,Hanagata Golf Shop,251,235,83,25,2023-10-06,5
7058,Hanagata Golf Shop,252,236,83,25,2023-10-22,1
7059,Hanagata Golf Shop,250,234,85,25,2023-09-09,1
7060,Hinode Megane,238,222,85,25,2023-10-20,5
7061,Hinode Megane,237,221,85,25,2023-10-01,2
7064,Hanagata Golf Shop,252,236,85,25,2024-09-13,7
7065,Hanagata Golf Shop,250,234,85,25,2024-09-17,7
7067,Hinode Megane,237,221,83,25,2024-09-20,2
7068,Chuei Hyakkaten,239,223,88,26,2022-10-20,2
7069,Japan Sports Youhinten,246,230,88,26,2022-10-13,2
7070,Japan Sports Youhinten,245,229,88,26,2022-10-06,2
7071,Kanjosen Sport,258,242,88,26,2022-10-09,2
7072,Kanjosen Sport,259,243,88,26,2022-10-16,2
7073,Kanjosen Sport,257,241,88,26,2022-10-15,5
7074,Kanjosen Sport,256,240,88,26,2022-10-10,7
7075,NIPPON Sofcon Net,236,220,88,26,2022-10-07,2
7076,Chuei Hyakkaten,239,223,88,26,2023-10-22,5
7077,Japan Sports Youhinten,246,230,88,26,2023-10-16,2
7078,Japan Sports Youhinten,245,229,88,26,2023-10-17,2
7079,Kanjosen Sport,258,242,88,26,2023-10-23,4
7080,Kanjosen Sport,259,243,88,26,2023-10-09,4
7081,Kanjosen Sport,257,241,88,26,2023-10-09,2
7082,Kanjosen Sport,256,240,88,26,2023-10-23,2
7083,NIPPON Sofcon Net,236,220,88,26,2023-10-19,5
7094,Japan Sports Youhinten,247,231,85,25,2022-10-05,7
7095,Japan Sports Youhinten,242,226,85,25,2022-10-12,3
7096,Kanjosen Sport,243,227,85,25,2022-10-06,1
7098,Hinode Megane,237,221,85,25,2023-10-23,3
7099,Japan Sports Youhinten,247,231,83,25,2023-10-05,4
7100,Japan Sports Youhinten,242,226,85,25,2023-10-13,5
7101,Kanjosen Sport,243,227,85,25,2023-10-09,7
7107,Chuei Hyakkaten,239,223,88,26,2022-02-20,1
7108,Japan Sports Youhinten,246,230,88,26,2022-01-12,7
7109,Japan Sports Youhinten,245,229,88,26,2022-01-29,4
7110,Kanjosen Sport,258,242,88,26,2022-01-29,2
7111,Kanjosen Sport,259,243,88,26,2022-02-06,7
7112,Kanjosen Sport,257,241,88,26,2022-01-07,4
7113,Kanjosen Sport,256,240,88,26,2022-02-13,4
7114,Chuei Hyakkaten,239,223,88,26,2023-01-06,2
7115,Japan Sports Youhinten,246,230,88,26,2023-01-12,2
7116,Japan Sports Youhinten,245,229,88,26,2023-01-04,7
7117,Kanjosen Sport,258,242,88,26,2023-01-21,7
7118,Kanjosen Sport,259,243,88,26,2023-02-22,2
7119,Kanjosen Sport,257,241,88,26,2023-01-03,2
7120,Kanjosen Sport,256,240,88,26,2023-01-27,7
7121,Chuei Hyakkaten,239,223,88,26,2024-02-02,5
7122,Japan Sports Youhinten,246,230,88,26,2024-01-09,7
7123,Japan Sports Youhinten,245,229,88,26,2024-01-23,7
7124,Kanjosen Sport,258,242,88,26,2024-01-05,5
7125,Kanjosen Sport,259,243,88,26,2024-02-20,4
7126,Kanjosen Sport,257,241,88,26,2024-02-16,2
7127,Kanjosen Sport,256,240,88,26,2024-02-17,2
7128,Japan Sports Youhinten,247,231,85,25,2022-02-01,3
7129,Japan Sports Youhinten,242,226,83,25,2022-02-23,7
7130,Kanjosen Sport,243,227,85,25,2022-01-23,4
7131,Japan Sports Youhinten,247,231,85,25,2023-01-12,5
7132,Japan Sports Youhinten,242,226,85,25,2023-01-23,4
7133,Kanjosen Sport,243,227,85,25,2023-02-26,5
7134,Japan Sports Youhinten,247,231,85,25,2024-02-21,2
7135,Japan Sports Youhinten,242,226,85,25,2024-01-21,5
7136,Kanjosen Sport,243,227,83,25,2024-02-02,5
7140,Hanagata Golf Shop,248,232,88,26,2022-11-30,4
7141,Hanagata Golf Shop,249,233,88,26,2022-11-18,5
7144,Golf Shop Jiro,235,219,88,26,2023-11-30,1
7145,Hanagata Golf Shop,248,232,88,26,2023-11-19,7
7146,Hanagata Golf Shop,249,233,88,26,2023-12-01,7
7152,NIPPON Sofcon Net,236,220,88,26,2022-12-16,7
7153,NIPPON Sofcon Net,236,220,88,26,2023-11-07,2
7157,Hanagata Golf Shop,252,236,85,25,2022-12-10,2
7158,Hanagata Golf Shop,250,234,85,25,2022-12-12,4
7159,Golf Shop Jiro,240,224,85,25,2023-11-13,2
7160,Hanagata Golf Shop,251,235,85,25,2023-11-24,7
7161,Hanagata Golf Shop,252,236,85,25,2023-12-11,1
7162,Hanagata Golf Shop,250,234,85,25,2023-11-17,5
7197,Beach Beds Pty Ltd.,318,303,91,28,2023-01-09,5
7198,Beach Beds Pty Ltd.,318,303,91,28,2023-04-19,5
7199,Beach Beds Pty Ltd.,318,303,91,28,2023-11-25,2
7200,Beach Beds Pty Ltd.,316,301,90,28,2023-01-31,4
7201,Beach Beds Pty Ltd.,316,301,90,28,2023-04-18,5
7202,Beach Beds Pty Ltd.,316,301,90,28,2023-11-26,4
7203,Beach Beds Pty Ltd.,321,306,91,28,2023-01-11,3
7204,Beach Beds Pty Ltd.,321,306,91,28,2023-04-07,7
7205,Beach Beds Pty Ltd.,321,306,91,28,2023-11-19,5
7206,Beach Beds Pty Ltd.,319,304,91,28,2023-01-14,5
7207,Beach Beds Pty Ltd.,319,304,91,28,2023-04-07,3
7208,Beach Beds Pty Ltd.,319,304,91,28,2023-11-09,7
7209,Blue Mountains Golfing Company,320,305,92,28,2023-01-29,7
7210,Blue Mountains Golfing Company,320,305,92,28,2023-03-17,4
7211,Blue Mountains Golfing Company,320,305,92,28,2023-11-18,7
7212,Kanga Kampers,317,302,91,28,2023-01-26,1
7213,Kanga Kampers,317,302,91,28,2023-04-23,7
7214,Kanga Kampers,317,302,91,28,2023-11-17,2
7215,Kanga Kampers,323,308,93,28,2023-02-03,2
7216,Kanga Kampers,323,308,93,28,2023-04-13,7
7217,Kanga Kampers,323,308,93,28,2023-11-25,3
7218,Kanga Kampers,324,309,90,28,2023-01-16,7
7219,Kanga Kampers,324,309,90,28,2023-04-15,7
7220,Kanga Kampers,324,309,90,28,2023-12-16,7
7221,Kanga Kampers,325,310,93,28,2023-01-20,7
7222,Kanga Kampers,325,310,93,28,2023-03-26,2
7223,Kanga Kampers,325,310,93,28,2023-12-13,5
7224,Kanga Kampers,322,307,91,28,2023-02-14,4
7225,Kanga Kampers,322,307,91,28,2023-04-14,5
7226,Kanga Kampers,322,307,91,28,2023-11-27,7
7227,Beach Beds Pty Ltd.,318,303,92,28,2024-01-06,7
7228,Beach Beds Pty Ltd.,318,303,92,28,2024-03-19,4
7230,Beach Beds Pty Ltd.,316,301,93,28,2024-02-01,2
7231,Beach Beds Pty Ltd.,316,301,93,28,2024-04-14,5
7233,Beach Beds Pty Ltd.,321,306,90,28,2024-02-16,3
7234,Beach Beds Pty Ltd.,321,306,90,28,2024-03-18,3
7236,Beach Beds Pty Ltd.,319,304,90,28,2024-01-31,7
7237,Beach Beds Pty Ltd.,319,304,90,28,2024-03-30,7
7239,Blue Mountains Golfing Company,320,305,93,28,2024-01-19,5
7240,Blue Mountains Golfing Company,320,305,93,28,2024-03-20,5
7242,Kanga Kampers,317,302,92,28,2024-02-14,2
7243,Kanga Kampers,317,302,92,28,2024-03-27,5
7245,Kanga Kampers,323,308,92,28,2024-02-26,5
7246,Kanga Kampers,323,308,92,28,2024-03-19,4
7248,Kanga Kampers,324,309,91,28,2024-01-09,5
7249,Kanga Kampers,324,309,91,28,2024-04-23,7
7251,Kanga Kampers,325,310,93,28,2024-02-12,5
7252,Kanga Kampers,325,310,93,28,2024-04-24,5
7254,Kanga Kampers,322,307,92,28,2024-01-28,5
7255,Kanga Kampers,322,307,92,28,2024-04-26,4
7266,Beach Beds Pty Ltd.,318,303,92,28,2023-10-11,2
7267,Beach Beds Pty Ltd.,316,301,91,28,2023-10-10,7
7268,Beach Beds Pty Ltd.,321,306,93,28,2023-10-06,8
7269,Beach Beds Pty Ltd.,319,304,93,28,2023-10-05,7
7270,Kanga Kampers,317,302,91,28,2023-10-24,7
7271,Kanga Kampers,323,308,91,28,2023-10-14,7
7272,Kanga Kampers,324,309,90,28,2023-10-20,7
7273,Kanga Kampers,325,310,93,28,2023-10-11,5
7274,Kanga Kampers,322,307,93,28,2023-10-16,7
7290,Blue Mountains Golfing Company,320,305,93,28,2023-06-11,5
7291,Kanga Kampers,317,302,93,28,2023-05-22,2
7292,Kanga Kampers,323,308,90,28,2023-06-17,7
7293,Kanga Kampers,324,309,93,28,2023-06-18,5
7294,Kanga Kampers,325,310,90,28,2023-06-05,5
7295,Kanga Kampers,322,307,92,28,2023-06-25,1
7296,Blue Mountains Golfing Company,320,305,91,28,2024-05-21,7
7297,Kanga Kampers,317,302,93,28,2024-06-25,7
7298,Kanga Kampers,323,308,92,28,2024-06-04,2
7299,Kanga Kampers,324,309,93,28,2024-05-19,3
7300,Kanga Kampers,325,310,90,28,2024-05-31,7
7301,Kanga Kampers,322,307,93,28,2024-06-05,4
7306,Beach Beds Pty Ltd.,318,303,93,28,2023-10-10,3
7307,Beach Beds Pty Ltd.,316,301,93,28,2023-10-04,2
7308,Beach Beds Pty Ltd.,321,306,90,28,2023-10-21,7
7309,Beach Beds Pty Ltd.,319,304,91,28,2023-10-06,3
7312,Beach Beds Pty Ltd.,321,306,93,28,2024-09-15,2
7314,Ausr³stungshaus Globetrotter,441,460,124,39,2022-04-12,4
7315,Ausr³stungshaus Globetrotter,441,460,124,39,2022-06-05,2
7316,Ausr³stungshaus Globetrotter,441,460,124,39,2022-10-18,7
7317,Ausr³stungshaus Globetrotter,441,460,124,39,2022-10-06,7
7318,Ausr³stungshaus Globetrotter,442,461,123,39,2022-04-06,5
7319,Ausr³stungshaus Globetrotter,442,461,123,39,2022-05-23,2
7320,Ausr³stungshaus Globetrotter,442,461,123,39,2022-09-15,8
7321,Ausr³stungshaus Globetrotter,442,461,123,39,2022-10-09,1
7322,Ausr³stungshaus Globetrotter,439,458,123,39,2022-04-25,4
7323,Ausr³stungshaus Globetrotter,439,458,123,39,2022-06-28,4
7324,Ausr³stungshaus Globetrotter,439,458,123,39,2022-10-25,3
7325,Ausr³stungshaus Globetrotter,439,458,123,39,2022-10-16,2
7326,Ausr³stungshaus Globetrotter,440,459,124,39,2022-04-07,7
7327,Ausr³stungshaus Globetrotter,440,459,124,39,2022-06-12,2
7328,Ausr³stungshaus Globetrotter,440,459,124,39,2022-09-21,7
7329,Ausr³stungshaus Globetrotter,440,459,124,39,2022-10-25,7
7330,Golfer-Paradies,443,462,123,39,2022-03-20,5
7331,Golfer-Paradies,443,462,123,39,2022-05-18,4
7332,Golfer-Paradies,443,462,123,39,2022-10-05,7
7333,Golfer-Paradies,443,462,123,39,2022-10-15,2
7334,Outdoor-Fachgeschõft M³ller,438,457,124,39,2022-04-14,2
7335,Outdoor-Fachgeschõft M³ller,438,457,124,39,2022-06-21,5
7336,Outdoor-Fachgeschõft M³ller,438,457,124,39,2022-09-28,7
7337,Outdoor-Fachgeschõft M³ller,438,457,124,39,2022-10-25,4
7338,Outdoor-Fachgeschõft M³ller,435,454,123,39,2022-03-20,1
7339,Outdoor-Fachgeschõft M³ller,435,454,123,39,2022-06-17,5
7340,Outdoor-Fachgeschõft M³ller,435,454,123,39,2022-09-23,5
7341,Outdoor-Fachgeschõft M³ller,435,454,123,39,2022-10-05,7
7342,Outdoor-Fachgeschõft M³ller,437,456,123,39,2022-04-02,5
7343,Outdoor-Fachgeschõft M³ller,437,456,123,39,2022-05-20,2
7344,Outdoor-Fachgeschõft M³ller,437,456,123,39,2022-09-06,5
7345,Outdoor-Fachgeschõft M³ller,437,456,123,39,2022-10-19,7
7346,Outdoor-Fachgeschõft M³ller,436,455,124,39,2022-04-19,2
7347,Outdoor-Fachgeschõft M³ller,436,455,124,39,2022-05-31,2
7348,Outdoor-Fachgeschõft M³ller,436,455,124,39,2022-09-22,2
7349,Outdoor-Fachgeschõft M³ller,436,455,124,39,2022-10-10,2
7350,Outdoor-Fachgeschõft M³ller,434,453,123,39,2022-04-01,3
7351,Outdoor-Fachgeschõft M³ller,434,453,123,39,2022-05-27,1
7352,Outdoor-Fachgeschõft M³ller,434,453,123,39,2022-10-24,8
7353,Outdoor-Fachgeschõft M³ller,434,453,123,39,2022-10-07,5
7354,Ausr³stungshaus Globetrotter,441,460,123,39,2023-03-28,2
7355,Ausr³stungshaus Globetrotter,441,460,123,39,2023-06-09,7
7356,Ausr³stungshaus Globetrotter,441,460,123,39,2023-09-19,8
7357,Ausr³stungshaus Globetrotter,441,460,123,39,2023-10-23,2
7358,Ausr³stungshaus Globetrotter,442,461,124,39,2023-04-05,5
7359,Ausr³stungshaus Globetrotter,442,461,124,39,2023-06-12,3
7360,Ausr³stungshaus Globetrotter,442,461,124,39,2023-09-24,2
7361,Ausr³stungshaus Globetrotter,442,461,124,39,2023-10-10,2
7362,Ausr³stungshaus Globetrotter,439,458,124,39,2023-04-28,5
7363,Ausr³stungshaus Globetrotter,439,458,124,39,2023-06-07,7
7364,Ausr³stungshaus Globetrotter,439,458,124,39,2023-09-06,4
7365,Ausr³stungshaus Globetrotter,439,458,124,39,2023-10-21,2
7366,Ausr³stungshaus Globetrotter,440,459,123,39,2023-04-08,5
7367,Ausr³stungshaus Globetrotter,440,459,123,39,2023-05-22,5
7368,Ausr³stungshaus Globetrotter,440,459,123,39,2023-10-10,2
7369,Ausr³stungshaus Globetrotter,440,459,123,39,2023-10-22,7
7370,Golfer-Paradies,443,462,124,39,2023-03-26,4
7371,Golfer-Paradies,443,462,124,39,2023-05-26,4
7372,Golfer-Paradies,443,462,124,39,2023-10-14,7
7373,Golfer-Paradies,443,462,124,39,2023-10-17,3
7374,Outdoor-Fachgeschõft M³ller,438,457,123,39,2023-04-14,2
7375,Outdoor-Fachgeschõft M³ller,438,457,123,39,2023-06-02,2
7376,Outdoor-Fachgeschõft M³ller,438,457,123,39,2023-09-15,3
7377,Outdoor-Fachgeschõft M³ller,438,457,123,39,2023-10-20,7
7378,Outdoor-Fachgeschõft M³ller,435,454,124,39,2023-04-24,8
7379,Outdoor-Fachgeschõft M³ller,435,454,124,39,2023-06-10,2
7380,Outdoor-Fachgeschõft M³ller,435,454,124,39,2023-09-29,2
7381,Outdoor-Fachgeschõft M³ller,435,454,124,39,2023-10-10,4
7382,Outdoor-Fachgeschõft M³ller,437,456,123,39,2023-04-18,3
7383,Outdoor-Fachgeschõft M³ller,437,456,123,39,2023-05-24,4
7384,Outdoor-Fachgeschõft M³ller,437,456,123,39,2023-10-10,4
7385,Outdoor-Fachgeschõft M³ller,437,456,123,39,2023-10-15,5
7386,Outdoor-Fachgeschõft M³ller,436,455,124,39,2023-03-26,7
7387,Outdoor-Fachgeschõft M³ller,436,455,124,39,2023-06-25,8
7388,Outdoor-Fachgeschõft M³ller,436,455,124,39,2023-09-11,5
7389,Outdoor-Fachgeschõft M³ller,436,455,124,39,2023-10-11,2
7390,Outdoor-Fachgeschõft M³ller,434,453,124,39,2023-04-01,7
7391,Outdoor-Fachgeschõft M³ller,434,453,124,39,2023-05-12,8
7392,Outdoor-Fachgeschõft M³ller,434,453,124,39,2023-09-05,7
7393,Outdoor-Fachgeschõft M³ller,434,453,124,39,2023-10-11,1
7394,Ausr³stungshaus Globetrotter,441,460,123,39,2024-04-29,5
7395,Ausr³stungshaus Globetrotter,441,460,123,39,2024-06-22,5
7398,Ausr³stungshaus Globetrotter,442,461,123,39,2024-04-06,7
7399,Ausr³stungshaus Globetrotter,442,461,123,39,2024-06-25,7
7402,Ausr³stungshaus Globetrotter,439,458,124,39,2024-04-15,4
7403,Ausr³stungshaus Globetrotter,439,458,124,39,2024-06-01,5
7404,Ausr³stungshaus Globetrotter,439,458,124,39,2024-09-28,7
7406,Ausr³stungshaus Globetrotter,440,459,123,39,2024-03-28,2
7407,Ausr³stungshaus Globetrotter,440,459,123,39,2024-05-25,1
7410,Golfer-Paradies,443,462,124,39,2024-03-15,8
7411,Golfer-Paradies,443,462,124,39,2024-06-01,2
7412,Golfer-Paradies,443,462,124,39,2024-09-11,1
7414,Outdoor-Fachgeschõft M³ller,438,457,124,39,2024-04-04,4
7415,Outdoor-Fachgeschõft M³ller,438,457,124,39,2024-05-18,7
7418,Outdoor-Fachgeschõft M³ller,435,454,124,39,2024-04-27,4
7419,Outdoor-Fachgeschõft M³ller,435,454,124,39,2024-05-14,2
7420,Outdoor-Fachgeschõft M³ller,435,454,124,39,2024-09-11,7
7422,Outdoor-Fachgeschõft M³ller,437,456,123,39,2024-04-04,7
7423,Outdoor-Fachgeschõft M³ller,437,456,123,39,2024-05-20,5
7424,Outdoor-Fachgeschõft M³ller,437,456,123,39,2024-09-06,7
7426,Outdoor-Fachgeschõft M³ller,436,455,124,39,2024-03-28,2
7427,Outdoor-Fachgeschõft M³ller,436,455,124,39,2024-05-20,4
7428,Outdoor-Fachgeschõft M³ller,436,455,124,39,2024-09-12,7
7430,Outdoor-Fachgeschõft M³ller,434,453,123,39,2024-04-27,2
7431,Outdoor-Fachgeschõft M³ller,434,453,123,39,2024-06-03,7
7432,Outdoor-Fachgeschõft M³ller,434,453,123,39,2024-09-21,4
7434,Ausr³stungshaus Globetrotter,441,460,124,39,2022-07-30,4
7435,Ausr³stungshaus Globetrotter,442,461,124,39,2022-07-19,3
7436,Ausr³stungshaus Globetrotter,439,458,124,39,2022-07-25,2
7437,Ausr³stungshaus Globetrotter,440,459,124,39,2022-08-10,4
7438,Outdoor-Fachgeschõft M³ller,438,457,123,39,2022-08-23,2
7439,Outdoor-Fachgeschõft M³ller,435,454,124,39,2022-08-24,2
7440,Outdoor-Fachgeschõft M³ller,437,456,123,39,2022-07-22,7
7441,Outdoor-Fachgeschõft M³ller,436,455,123,39,2022-08-07,7
7442,Outdoor-Fachgeschõft M³ller,434,453,124,39,2022-07-20,2
7443,Ausr³stungshaus Globetrotter,441,460,123,39,2023-08-09,3
7444,Ausr³stungshaus Globetrotter,442,461,124,39,2023-07-15,5
7445,Ausr³stungshaus Globetrotter,439,458,123,39,2023-07-13,2
7446,Ausr³stungshaus Globetrotter,440,459,123,39,2023-07-23,2
7447,Outdoor-Fachgeschõft M³ller,438,457,124,39,2023-08-05,7
7448,Outdoor-Fachgeschõft M³ller,435,454,124,39,2023-07-16,7
7449,Outdoor-Fachgeschõft M³ller,437,456,123,39,2023-07-20,7
7450,Outdoor-Fachgeschõft M³ller,436,455,124,39,2023-08-14,1
7451,Outdoor-Fachgeschõft M³ller,434,453,123,39,2023-07-27,2
7452,Ausr³stungshaus Globetrotter,441,460,123,39,2024-07-31,7
7453,Ausr³stungshaus Globetrotter,442,461,123,39,2024-08-14,4
7454,Ausr³stungshaus Globetrotter,439,458,124,39,2024-08-10,5
7455,Ausr³stungshaus Globetrotter,440,459,123,39,2024-07-11,7
7456,Outdoor-Fachgeschõft M³ller,438,457,123,39,2024-07-30,2
7457,Outdoor-Fachgeschõft M³ller,435,454,123,39,2024-08-22,5
7458,Outdoor-Fachgeschõft M³ller,437,456,124,39,2024-08-24,2
7459,Outdoor-Fachgeschõft M³ller,436,455,124,39,2024-07-15,7
7460,Outdoor-Fachgeschõft M³ller,434,453,124,39,2024-07-17,2
7461,Outdoor-Fachgeschõft M³ller,438,457,123,39,2022-11-20,7
7462,Outdoor-Fachgeschõft M³ller,435,454,124,39,2022-12-20,2
7463,Outdoor-Fachgeschõft M³ller,437,456,124,39,2022-12-18,3
7464,Outdoor-Fachgeschõft M³ller,436,455,124,39,2022-11-07,2
7465,Outdoor-Fachgeschõft M³ller,434,453,123,39,2022-11-07,2
7466,Outdoor-Fachgeschõft M³ller,438,457,123,39,2023-12-19,5
7467,Outdoor-Fachgeschõft M³ller,435,454,123,39,2023-12-22,7
7468,Outdoor-Fachgeschõft M³ller,437,456,123,39,2023-11-25,8
7469,Outdoor-Fachgeschõft M³ller,436,455,124,39,2023-11-15,7
7470,Outdoor-Fachgeschõft M³ller,434,453,124,39,2023-11-18,2
7516,Allo Allo,428,437,122,38,2023-04-20,2
7517,Allo Allo,428,437,122,38,2023-05-18,8
7518,Allo Allo,428,437,122,38,2023-10-07,8
7519,Allo Allo,428,437,122,38,2023-10-12,2
7520,Caravanserai,430,439,122,38,2023-03-22,5
7521,Caravanserai,430,439,122,38,2023-06-29,7
7522,Caravanserai,430,439,122,38,2023-10-20,4
7523,Caravanserai,430,439,122,38,2023-09-29,2
7524,Caravanserai,429,438,121,38,2023-03-22,4
7525,Caravanserai,429,438,121,38,2023-05-20,7
7526,Caravanserai,429,438,121,38,2023-10-11,7
7527,Caravanserai,429,438,121,38,2023-10-09,5
7528,Caravanserai,432,441,120,38,2023-03-12,8
7529,Caravanserai,432,441,120,38,2023-05-26,2
7530,Caravanserai,432,441,120,38,2023-09-19,2
7531,Caravanserai,432,441,120,38,2023-10-18,4
7532,Caravanserai,433,442,121,38,2023-03-23,3
7533,Caravanserai,433,442,121,38,2023-05-21,4
7534,Caravanserai,433,442,121,38,2023-09-28,5
7535,Caravanserai,433,442,121,38,2023-10-07,4
7536,Caravanserai,431,440,120,38,2023-04-26,2
7537,Caravanserai,431,440,120,38,2023-06-30,7
7538,Caravanserai,431,440,120,38,2023-09-14,2
7539,Caravanserai,431,440,120,38,2023-10-08,3
7540,Golf's'us,427,436,122,38,2023-03-21,4
7541,Golf's'us,427,436,122,38,2023-06-08,4
7542,Golf's'us,427,436,122,38,2023-09-10,3
7543,Golf's'us,427,436,122,38,2023-10-13,7
7544,Golf's'us,426,435,122,38,2023-04-08,7
7545,Golf's'us,426,435,122,38,2023-05-16,8
7546,Golf's'us,426,435,122,38,2023-09-06,7
7547,Golf's'us,426,435,122,38,2023-10-19,2
7548,Golf's'us,425,434,122,38,2023-03-20,3
7549,Golf's'us,425,434,122,38,2023-06-01,7
7550,Golf's'us,425,434,122,38,2023-09-16,3
7551,Golf's'us,425,434,122,38,2023-10-12,4
7552,Golf's'us,424,433,122,38,2023-03-12,2
7553,Golf's'us,424,433,122,38,2023-06-30,5
7554,Golf's'us,424,433,122,38,2023-10-16,8
7555,Golf's'us,424,433,122,38,2023-10-15,5
7556,Allo Allo,428,437,122,38,2024-04-27,2
7557,Allo Allo,428,437,122,38,2024-06-24,2
7560,Caravanserai,430,439,122,38,2024-04-02,5
7561,Caravanserai,430,439,122,38,2024-06-04,2
7564,Caravanserai,429,438,122,38,2024-04-27,4
7565,Caravanserai,429,438,122,38,2024-05-15,7
7568,Caravanserai,432,441,122,38,2024-03-18,2
7569,Caravanserai,432,441,122,38,2024-05-28,5
7572,Caravanserai,433,442,122,38,2024-03-15,2
7573,Caravanserai,433,442,122,38,2024-06-26,2
7576,Caravanserai,431,440,122,38,2024-03-23,2
7577,Caravanserai,431,440,122,38,2024-05-31,4
7580,Golf's'us,427,436,122,38,2024-04-14,2
7581,Golf's'us,427,436,122,38,2024-06-20,2
7584,Golf's'us,426,435,122,38,2024-04-10,5
7585,Golf's'us,426,435,122,38,2024-06-05,2
7588,Golf's'us,425,434,122,38,2024-03-13,1
7589,Golf's'us,425,434,122,38,2024-06-04,2
7590,Golf's'us,425,434,122,38,2024-09-20,5
7592,Golf's'us,424,433,122,38,2024-04-14,7
7593,Golf's'us,424,433,122,38,2024-06-10,4
7594,Golf's'us,424,433,122,38,2024-09-19,2
7602,Allo Allo,428,437,122,38,2023-08-02,8
7603,Caravanserai,430,439,120,38,2023-08-05,2
7604,Caravanserai,429,438,122,38,2023-08-20,2
7605,Caravanserai,432,441,121,38,2023-07-14,7
7606,Caravanserai,433,442,122,38,2023-07-15,3
7607,Caravanserai,431,440,120,38,2023-08-18,2
7608,Allo Allo,428,437,122,38,2024-08-08,7
7609,Caravanserai,430,439,121,38,2024-08-07,7
7610,Caravanserai,429,438,122,38,2024-07-09,1
7611,Caravanserai,432,441,122,38,2024-08-14,2
7612,Caravanserai,433,442,122,38,2024-07-25,3
7613,Caravanserai,431,440,122,38,2024-08-15,7
7615,Allo Allo,428,437,122,38,2023-12-01,2
7617,Esportes Grumari,335,320,98,30,2022-09-09,2
7618,Esportes Grumari,335,320,98,30,2022-11-10,4
7619,Esportes Grumari,335,320,98,30,2022-01-12,4
7620,Esportes Grumari,335,320,98,30,2022-02-15,4
7621,Esportes Grumari,335,320,98,30,2022-12-07,2
7622,Esportes Grumari,335,320,98,30,2023-09-26,5
7623,Esportes Grumari,335,320,98,30,2023-10-14,7
7624,Esportes Grumari,335,320,97,30,2023-02-15,4
7625,Esportes Grumari,335,320,98,30,2023-05-17,2
7626,Esportes Grumari,335,320,98,30,2023-12-15,7
7627,Esportes Grumari,335,320,96,30,2024-09-09,5
7630,Esportes Grumari,335,320,96,30,2024-03-13,2
7631,Esportes Grumari,335,320,96,30,2024-01-09,5
7632,"China Multi-channel Sports Co., LTD.",381,363,106,34,2022-03-15,4
7633,"China Multi-channel Sports Co., LTD.",381,363,106,34,2022-05-22,1
7634,"China Multi-channel Sports Co., LTD.",381,363,106,34,2022-09-24,4
7636,"Hangzhou Superman Sports Goods Co., LTD.",376,358,106,34,2022-05-21,5
7637,"Hangzhou Superman Sports Goods Co., LTD.",376,358,106,34,2022-10-11,4
7639,"Hangzhou Superman Sports Goods Co., LTD.",378,360,106,34,2022-05-11,7
7640,"Hangzhou Superman Sports Goods Co., LTD.",378,360,106,34,2022-10-18,7
7641,"Hangzhou Superman Sports Goods Co., LTD.",380,362,105,34,2022-04-09,3
7642,"Hangzhou Superman Sports Goods Co., LTD.",380,362,105,34,2022-05-14,4
7643,"Hangzhou Superman Sports Goods Co., LTD.",380,362,105,34,2022-09-28,7
7644,"Hangzhou Superman Sports Goods Co., LTD.",382,364,106,34,2022-03-21,7
7645,"Hangzhou Superman Sports Goods Co., LTD.",382,364,106,34,2022-06-26,3
7647,"Lan King Sports Co., LTD.",377,359,106,34,2022-04-24,7
7648,"Lan King Sports Co., LTD.",377,359,106,34,2022-06-14,2
7649,"Lan King Sports Co., LTD.",377,359,106,34,2022-09-15,3
7650,"Lan King Sports Co., LTD.",379,361,105,34,2022-04-11,7
7651,"Lan King Sports Co., LTD.",379,361,105,34,2022-05-30,3
7652,"Lan King Sports Co., LTD.",379,361,105,34,2022-10-25,7
7653,"Lan King Sports Co., LTD.",383,365,105,34,2022-03-19,1
7654,"Lan King Sports Co., LTD.",383,365,105,34,2022-05-12,7
7655,"Lan King Sports Co., LTD.",383,365,105,34,2022-10-25,1
7656,"Lan King Sports Co., LTD.",384,366,105,34,2022-04-11,7
7657,"Lan King Sports Co., LTD.",384,366,105,34,2022-06-17,2
7658,"Lan King Sports Co., LTD.",384,366,105,34,2022-09-24,7
7659,"Lan King Sports Co., LTD.",385,367,105,34,2022-03-29,2
7660,"Lan King Sports Co., LTD.",385,367,105,34,2022-05-24,2
7661,"Lan King Sports Co., LTD.",385,367,105,34,2022-09-11,3
