ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE
82312,6915,52,16,19.0,38.0,35.15
82313,6923,53,12,28.55,39.99,38.27
82315,7136,53,12,28.55,39.99,39.99
82316,6916,53,12,28.55,39.99,38.27
82318,6917,54,12,35.33,52.99,50.34
82319,6922,54,12,35.33,52.99,50.34
82320,7136,54,12,35.33,52.99,52.99
82322,7125,55,24,4.0,8.0,7.4
82323,6915,55,16,4.0,8.0,7.4
82324,6920,56,20,9.0,18.0,18.0
82325,6921,57,12,40.0,80.0,74.0
82326,6932,57,16,40.0,80.0,74.0
82327,6923,57,18,40.0,80.0,74.0
82328,6916,57,18,40.0,80.0,74.0
82329,7024,57,16,40.0,80.0,80.0
82330,7127,57,16,40.0,80.0,74.0
82331,6931,58,16,57.13,79.98,76.55
82332,6920,58,20,57.13,79.98,79.98
82333,7136,58,20,57.13,79.98,79.98
82334,6915,58,16,57.13,79.98,76.55
82335,7031,58,20,57.13,79.98,79.98
82336,6925,58,18,57.13,79.98,76.55
82337,7029,58,18,57.13,79.98,79.98
82338,6928,58,16,57.13,79.98,79.98
82339,6919,59,8,46.15,59.99,59.99
82340,7127,59,16,46.15,59.99,57.9
82341,7029,59,16,46.15,59.99,59.99
82342,6917,59,16,46.15,59.99,57.9
82343,6918,59,20,46.15,59.99,59.99
82344,7025,59,16,46.15,59.99,59.99
82345,6919,60,28,10.0,20.0,20.0
82346,7025,60,28,10.0,20.0,20.0
82347,6918,60,60,10.0,20.0,20.0
82348,7126,60,18,10.0,20.0,18.5
82349,6915,60,30,10.0,20.0,18.5
82350,6932,60,18,10.0,20.0,18.5
82352,7136,60,32,10.0,20.0,20.0
82353,6931,61,18,20.0,40.0,37.0
82354,7125,61,24,20.0,40.0,37.0
82356,6927,61,36,20.0,40.0,37.0
82357,7127,61,42,20.0,40.0,37.0
82358,6924,61,16,20.0,40.0,37.0
82359,7024,61,16,20.0,40.0,40.0
82361,6930,61,30,20.0,40.0,37.0
82362,7124,61,48,20.0,40.0,37.0
82364,6925,61,16,20.0,40.0,37.0
82366,6922,62,24,47.06,80.0,75.05
82367,6915,62,24,47.06,80.0,75.05
82368,7031,62,16,47.06,80.0,80.0
82370,6927,62,32,47.06,80.0,75.05
82371,7024,62,52,47.06,80.0,80.0
82372,7124,62,18,47.06,80.0,75.05
82374,6924,62,24,47.06,80.0,75.05
82375,6917,62,18,47.06,80.0,75.05
82376,6926,62,36,47.06,80.0,75.05
82377,6920,62,30,47.06,80.0,80.0
82379,6913,63,66,30.0,45.0,42.75
82380,6916,63,20,30.0,45.0,42.75
82381,6915,63,22,30.0,45.0,42.75
82382,6910,63,50,30.0,45.0,42.75
82383,6912,63,28,30.0,45.0,42.75
82384,6923,63,46,30.0,45.0,42.75
82385,6911,63,22,30.0,45.0,42.75
82386,6893,63,40,30.0,45.0,42.75
82389,7123,64,54,20.0,40.0,37.0
82390,7125,64,48,20.0,40.0,37.0
82393,6909,64,60,20.0,40.0,37.0
82394,6910,64,134,20.0,40.0,37.0
82395,7021,64,66,20.0,40.0,40.0
82396,7019,64,50,20.0,40.0,40.0
82397,6932,64,60,20.0,40.0,37.0
82399,6917,64,72,20.0,40.0,37.0
82400,6930,64,66,20.0,40.0,37.0
82401,6924,64,66,20.0,40.0,37.0
82402,6915,64,66,20.0,40.0,37.0
82403,6919,64,114,20.0,40.0,40.0
82404,7135,64,66,20.0,40.0,40.0
82406,6931,65,54,39.0,78.0,72.15
82407,6915,65,56,39.0,78.0,72.15
82408,7124,65,52,39.0,78.0,72.15
82409,6918,65,54,39.0,78.0,78.0
82411,7123,65,54,39.0,78.0,72.15
82413,6920,65,46,39.0,78.0,78.0
82414,7021,65,30,39.0,78.0,78.0
82415,6917,65,56,39.0,78.0,72.15
82416,6916,65,52,39.0,78.0,72.15
82417,6910,65,44,39.0,78.0,72.15
82419,7124,66,28,45.0,90.0,83.25
82420,7125,66,14,45.0,90.0,83.25
82423,6909,66,28,45.0,90.0,83.25
82424,6931,66,28,45.0,90.0,83.25
82425,6919,66,32,45.0,90.0,90.0
82426,7121,66,28,45.0,90.0,83.25
82427,7020,66,28,45.0,90.0,90.0
82428,6924,67,40,116.19,243.99,224.82
82429,6919,67,70,116.19,243.99,243.99
82430,7023,67,42,116.19,243.99,243.99
82431,6913,67,122,116.19,243.99,224.82
82433,7024,67,50,116.19,243.99,159.74
82434,6930,67,42,116.19,243.99,224.82
82435,6914,67,50,116.19,243.99,224.82
82436,6932,67,42,116.19,243.99,224.82
82437,6918,67,28,116.19,243.99,243.99
82438,6910,67,54,116.19,243.99,224.82
82439,6917,67,70,116.19,243.99,224.82
82440,6925,67,48,116.19,243.99,224.82
82442,6911,67,24,116.19,243.99,224.82
82443,6909,67,24,116.19,243.99,224.82
82444,7127,67,86,116.19,243.99,224.82
82446,7016,68,64,46.15,59.99,59.99
82447,7018,68,42,46.15,59.99,59.99
82448,6917,68,42,46.15,59.99,57.9
82449,6911,68,40,46.15,59.99,57.9
82450,7135,68,58,46.15,59.99,59.99
82451,6921,68,40,46.15,59.99,57.9
82452,7067,68,16,46.15,59.99,59.99
82453,7017,68,40,46.15,59.99,59.99
82455,7021,68,46,46.15,59.99,59.99
82458,7134,69,8,73.33,109.98,109.98
82459,7126,69,4,73.33,109.98,104.48
82460,7013,69,8,73.33,109.98,109.98
82462,7017,69,6,73.33,109.98,109.98
82463,7014,69,6,73.33,109.98,109.98
82464,6891,70,20,80.0,120.0,114.0
82465,6916,70,18,80.0,120.0,114.0
82466,6918,70,22,80.0,120.0,120.0
82468,7121,70,24,80.0,120.0,114.0
82469,6924,70,22,80.0,120.0,114.0
82470,7067,70,20,80.0,120.0,120.0
82471,7126,70,22,80.0,120.0,114.0
82472,6915,70,20,80.0,120.0,114.0
82474,7135,71,28,60.0,90.0,90.0
82475,7018,71,24,60.0,90.0,90.0
82476,7134,71,32,60.0,90.0,90.0
82477,7123,71,18,60.0,90.0,85.5
82478,6912,71,30,60.0,90.0,85.5
82480,6914,71,20,60.0,90.0,85.5
82482,6912,72,30,72.5,145.0,134.11
82483,6930,72,22,72.5,145.0,134.11
82484,7011,72,50,72.5,145.0,145.0
82485,7067,72,24,72.5,145.0,145.0
82489,7023,73,26,8.56,11.98,11.98
82494,6922,73,32,8.56,11.98,11.47
82496,6931,73,44,8.56,11.98,11.47
82497,6911,73,34,8.56,11.98,11.47
82498,7025,73,38,8.56,11.98,11.98
82499,6915,73,30,8.56,11.98,11.47
82500,7020,73,32,8.56,11.98,11.98
82502,6924,74,62,11.43,16.0,15.31
82503,6891,74,46,11.43,16.0,15.31
82504,6911,74,80,11.43,16.0,15.31
82505,6909,74,52,11.43,16.0,15.31
82506,6930,74,52,11.43,16.0,15.31
82507,7127,74,84,11.43,16.0,15.31
82508,6913,74,58,11.43,16.0,15.31
82509,7136,74,82,11.43,16.0,16.0
82510,6920,74,82,11.43,16.0,16.0
82513,7022,74,62,11.43,16.0,16.0
82517,7134,75,54,80.0,110.4,110.4
82518,6910,75,46,80.0,110.4,105.83
82519,7122,75,70,80.0,110.4,105.83
82520,7124,75,54,80.0,110.4,105.83
82521,7024,75,54,80.0,110.4,110.4
82523,6920,75,58,80.0,110.4,110.4
82525,6893,75,70,80.0,110.4,105.83
82526,6931,75,44,80.0,110.4,105.83
82527,7023,75,48,80.0,110.4,110.4
82528,6909,75,50,80.0,110.4,105.83
82529,7126,75,62,80.0,110.4,105.83
82530,6922,76,50,23.53,40.0,37.52
82531,6923,76,76,23.53,40.0,37.52
82532,6930,76,64,23.53,40.0,37.52
82534,6914,76,72,23.53,40.0,37.52
82535,6920,76,72,23.53,40.0,40.0
82536,7123,76,62,23.53,40.0,37.52
82537,6910,76,48,23.53,40.0,37.52
82538,6931,76,66,23.53,40.0,37.52
82540,6921,76,50,23.53,40.0,37.52
82541,7020,76,52,23.53,40.0,40.0
82542,7122,77,62,45.0,90.0,83.25
82543,7018,77,44,45.0,90.0,90.0
82544,6910,77,42,45.0,90.0,83.25
82545,6920,77,56,45.0,90.0,90.0
82546,7022,77,58,45.0,90.0,90.0
82547,6918,77,48,45.0,90.0,90.0
82548,6892,77,56,45.0,90.0,83.25
82549,6891,77,56,45.0,90.0,83.25
82552,7134,77,64,45.0,90.0,90.0
82554,6926,78,38,79.19,99.0,96.01
82555,7025,78,40,79.19,99.0,99.0
82556,6911,78,38,79.19,99.0,96.01
82558,6923,78,36,79.19,99.0,96.01
82559,7122,78,32,79.19,99.0,96.01
82561,7021,78,34,79.19,99.0,99.0
82562,7123,78,36,79.19,99.0,96.01
82563,6891,79,14,92.58,124.98,120.12
82565,7013,79,18,92.58,124.98,124.98
82566,6914,79,18,92.58,124.98,120.12
82567,6920,79,18,92.58,124.98,124.98
82568,7020,79,14,92.58,124.98,124.98
82569,7018,79,18,92.58,124.98,124.98
82573,6923,79,18,92.58,124.98,120.12
82575,7125,80,22,94.12,160.0,150.11
82576,7012,80,18,94.12,160.0,160.0
82578,7127,80,28,94.12,160.0,150.11
82580,6916,80,20,94.12,160.0,150.11
82581,6917,80,32,94.12,160.0,150.11
82582,6911,80,22,94.12,160.0,150.11
82586,7013,80,28,94.12,160.0,160.0
82588,6922,81,24,40.0,80.0,74.0
82589,7018,81,24,40.0,80.0,80.0
82590,7020,81,22,40.0,80.0,80.0
82591,7022,81,32,40.0,80.0,80.0
82592,6910,81,30,40.0,80.0,74.0
82593,6891,81,26,40.0,80.0,74.0
82594,6924,81,26,40.0,80.0,74.0
82595,6931,82,42,20.0,30.0,28.5
82597,6910,82,36,20.0,30.0,28.5
82598,6917,82,50,20.0,30.0,28.5
82599,6911,82,56,20.0,30.0,28.5
82600,7123,82,48,20.0,30.0,28.5
82601,6914,82,40,20.0,30.0,28.5
82602,6924,82,44,20.0,30.0,28.5
82603,6922,82,48,20.0,30.0,28.5
82604,6921,82,50,20.0,30.0,28.5
82605,7018,82,44,20.0,30.0,30.0
82606,6930,82,44,20.0,30.0,28.5
82609,7022,83,42,56.25,90.0,90.0
82610,6925,83,34,56.25,90.0,84.93
82612,6932,83,30,56.25,90.0,84.93
82614,6920,83,32,56.25,90.0,90.0
82617,7021,83,28,56.25,90.0,90.0
82618,6910,83,26,56.25,90.0,84.93
82621,7020,84,24,78.55,109.98,109.98
82622,7022,84,36,78.55,109.98,109.98
82623,7122,84,20,78.55,109.98,105.27
82624,6892,84,30,78.55,109.98,105.27
82625,7134,84,36,78.55,109.98,109.98
82626,7123,84,42,78.55,109.98,105.27
82627,6932,84,24,78.55,109.98,105.27
82628,6891,84,32,78.55,109.98,105.27
82629,6932,85,34,176.47,299.98,281.45
82630,7025,85,28,176.47,299.98,299.98
82631,7125,85,42,176.47,299.98,281.45
82632,7023,85,18,176.47,299.98,299.98
82634,6917,85,26,176.47,299.98,281.45
82635,7126,85,50,176.47,299.98,281.45
82636,6919,85,30,176.47,299.98,299.98
82637,6921,85,32,176.47,299.98,281.45
82638,7124,85,32,176.47,299.98,281.45
82639,6926,86,58,2.0,6.0,5.4
82640,6911,86,56,2.0,6.0,5.4
82641,6915,86,58,2.0,6.0,5.4
82642,7018,86,60,2.0,6.0,6.0
82644,7125,86,72,2.0,6.0,5.4
82645,6932,86,102,2.0,6.0,5.4
82646,6920,86,64,2.0,6.0,6.0
82647,7122,86,54,2.0,6.0,5.4
82648,6919,86,42,2.0,6.0,6.0
82649,6923,87,76,2.0,6.0,5.4
82650,6891,87,72,2.0,6.0,6.0
82651,6921,87,58,2.0,6.0,5.4
82652,6915,87,64,2.0,6.0,5.4
82653,7019,87,42,2.0,6.0,6.0
82654,7125,87,48,2.0,6.0,5.4
82655,6930,87,72,2.0,6.0,5.4
82656,7124,88,70,2.0,7.0,6.25
82657,6930,88,70,2.0,7.0,6.25
82658,7024,88,74,2.0,7.0,7.0
82659,6920,88,78,2.0,7.0,7.0
82660,6917,88,66,2.0,7.0,6.25
82661,6910,88,18,2.0,7.0,6.25
82662,6912,88,72,2.0,7.0,6.25
82663,7020,88,64,2.0,7.0,7.0
82664,6911,88,130,2.0,7.0,6.25
82665,6930,89,154,2.5,7.0,6.32
82666,7126,89,74,2.5,7.0,6.32
82667,6912,89,54,2.5,7.0,6.32
82668,7135,89,118,2.5,7.0,7.0
82670,6931,89,28,2.5,7.0,6.32
82671,6911,89,92,2.5,7.0,6.32
82672,7122,90,218,2.5,7.0,6.32
82673,6932,90,140,2.5,7.0,6.32
82674,7134,90,116,2.5,7.0,7.0
82675,6917,90,142,2.5,7.0,6.32
82676,6909,90,32,2.5,7.0,6.32
82677,6914,91,38,2.0,5.0,4.55
82678,7024,91,40,2.0,5.0,5.0
82679,6917,91,46,2.0,5.0,4.55
82680,6919,91,20,2.0,5.0,5.0
82681,6915,91,40,2.0,5.0,4.55
82682,6925,91,40,2.0,5.0,4.55
82683,7023,91,40,2.0,5.0,5.0
82684,7125,91,62,2.0,5.0,4.55
82685,7018,91,38,2.0,5.0,5.0
82686,7124,91,54,2.0,5.0,4.55
82687,6910,91,42,2.0,5.0,4.55
82688,6916,91,38,2.0,5.0,4.55
82689,6919,92,16,2.0,5.0,5.0
82690,6915,92,22,2.0,5.0,4.55
82691,6892,92,16,2.0,5.0,4.55
82692,6909,92,16,2.0,5.0,4.55
82693,7025,92,22,2.0,5.0,5.0
82694,6926,92,18,2.0,5.0,4.55
82695,6923,92,22,2.0,5.0,4.55
82696,6924,93,70,2.0,5.0,4.55
82697,6932,93,92,2.0,5.0,4.55
82698,6892,93,66,2.0,5.0,4.55
82699,6931,93,34,2.0,5.0,4.55
82700,7023,93,54,2.0,5.0,5.0
82701,7025,93,70,2.0,5.0,5.0
82702,6922,93,76,2.0,5.0,4.55
82703,6909,93,58,2.0,5.0,4.55
82704,6914,93,68,2.0,5.0,4.55
82705,7023,94,72,2.0,5.0,5.0
82706,6925,94,74,2.0,5.0,4.55
82707,6913,94,100,2.0,5.0,4.55
82708,6920,94,82,2.0,5.0,5.0
82709,7135,94,80,2.0,5.0,5.0
82710,6918,94,74,2.0,5.0,5.0
82711,6917,94,60,2.0,5.0,4.55
82712,7122,94,158,2.0,5.0,4.55
82713,7022,94,88,2.0,5.0,5.0
82714,7017,94,96,2.0,5.0,5.0
82715,6911,94,16,2.0,5.0,4.55
82716,7121,94,124,2.0,5.0,4.55
82717,6930,94,74,2.0,5.0,4.55
82718,6891,94,30,2.0,5.0,5.0
82719,6920,95,64,3.0,6.0,6.0
82720,6912,95,62,3.0,6.0,5.55
82721,7135,95,84,3.0,6.0,6.0
82722,6925,95,82,3.0,6.0,5.55
82723,6931,95,108,3.0,6.0,5.55
82724,6913,96,12,16.43,23.0,22.01
82725,7135,96,10,16.43,23.0,23.0
82726,6917,96,34,16.43,23.0,22.01
82727,7123,96,16,16.43,23.0,22.01
82728,7025,96,18,16.43,23.0,23.0
82736,7021,98,48,3.0,6.0,6.0
82738,6916,98,42,3.0,6.0,5.55
82739,6918,98,48,3.0,6.0,5.55
82740,6921,98,78,3.0,6.0,5.55
82743,6926,99,36,2.0,5.0,4.55
82744,6918,99,34,2.0,5.0,4.55
82745,6910,99,46,2.0,5.0,4.55
82746,7021,99,30,2.0,5.0,5.0
82747,7025,99,28,2.0,5.0,5.0
82748,6909,99,50,2.0,5.0,4.55
82749,6913,99,28,2.0,5.0,4.55
82750,6892,99,28,2.0,5.0,4.55
82751,7135,100,80,3.0,6.0,6.0
82752,6891,100,56,3.0,6.0,5.55
82753,7025,100,56,3.0,6.0,6.0
82754,7125,100,66,3.0,6.0,5.55
82755,6913,100,66,3.0,6.0,5.55
82756,6909,100,60,3.0,6.0,5.55
82757,6907,101,8,305.54,550.0,513.34
82759,7002,101,6,305.54,550.0,550.0
82761,7025,101,8,305.54,550.0,550.0
82763,6917,101,12,305.54,550.0,513.34
82764,6921,101,10,305.54,550.0,513.34
82765,7136,101,8,305.54,550.0,550.0
82766,6916,101,10,305.54,550.0,513.34
82767,6918,101,10,305.54,550.0,550.0
82768,7004,101,10,305.54,550.0,550.0
82772,6906,102,18,380.95,799.98,737.13
82773,6904,102,4,380.95,799.98,737.13
82776,7006,102,6,380.95,799.98,799.98
82779,6902,102,20,380.95,799.98,737.13
82780,6905,102,14,380.95,799.98,737.13
82781,7005,102,18,380.95,799.98,799.98
82782,6908,102,28,380.95,799.98,737.13
82783,7004,103,4,277.76,500.0,500.0
82784,7064,103,2,277.76,500.0,500.0
82786,7009,103,4,277.76,500.0,500.0
82787,6923,103,4,277.76,500.0,466.67
82788,6917,103,4,277.76,500.0,466.67
82789,7007,103,6,277.76,500.0,500.0
82790,7045,104,2,333.32,699.98,644.98
82791,7008,104,2,333.32,699.98,699.98
82792,6907,104,2,333.32,699.98,644.98
82793,6895,104,4,333.32,699.98,699.98
82794,6903,104,2,333.32,699.98,644.98
82797,6906,104,2,333.32,699.98,644.98
82799,6902,104,2,333.32,699.98,644.98
82800,7065,105,20,555.9,1223.0,820.83
82801,6902,105,8,555.9,1223.0,1122.93
82802,7003,105,12,555.9,1223.0,1223.0
82804,6906,105,14,555.9,1223.0,1122.93
82805,6908,105,20,555.9,1223.0,1122.93
82806,7009,105,8,555.9,1223.0,1223.0
82809,7004,106,16,536.09,964.98,964.98
82810,7136,106,14,536.09,964.98,827.09
82811,7008,106,6,536.09,964.98,964.98
82812,6904,106,6,536.09,964.98,900.65
82813,7007,106,18,536.09,964.98,722.71
82814,6924,106,4,536.09,964.98,900.65
82815,6922,106,8,536.09,964.98,900.65
82820,6921,106,22,536.09,964.98,900.65
82821,7023,106,10,536.09,964.98,964.98
82822,7124,106,16,536.09,964.98,900.65
82823,6920,106,4,536.09,964.98,964.98
82828,6901,107,2,509.07,1119.98,1028.35
82829,7005,107,2,509.07,1119.98,1119.98
82831,7008,107,4,509.07,1119.98,1119.98
82832,6905,107,4,509.07,1119.98,1028.35
82834,6906,107,2,509.07,1119.98,1028.35
82835,6900,107,2,509.07,1119.98,1028.35
82836,7009,107,2,509.07,1119.98,1119.98
82838,6925,108,2,472.22,849.98,793.32
82840,7064,108,2,472.22,849.98,849.98
82841,7004,108,4,472.22,849.98,849.98
82843,6903,108,2,472.22,849.98,793.32
82844,7023,108,2,472.22,849.98,849.98
82845,6906,108,2,472.22,849.98,793.32
82846,6923,108,2,472.22,849.98,793.32
82847,7009,108,2,472.22,849.98,849.98
82848,7007,109,50,35.0,63.0,63.0
82849,7127,109,26,35.0,63.0,58.79
82850,7125,109,30,35.0,63.0,58.79
82852,7005,109,36,35.0,63.0,63.0
82853,6903,109,46,35.0,63.0,58.79
82854,6904,109,20,35.0,63.0,58.79
82855,6915,109,16,35.0,63.0,58.79
82856,7126,109,34,35.0,63.0,58.79
82859,7004,109,34,35.0,63.0,63.0
82860,6916,109,18,35.0,63.0,58.79
82862,6918,109,24,35.0,63.0,63.0
82863,6908,110,106,60.0,120.0,111.0
82865,7002,110,30,60.0,120.0,120.0
82868,6907,110,28,60.0,120.0,111.0
82869,7004,110,44,60.0,120.0,120.0
82871,6905,110,20,60.0,120.0,111.0
82872,7065,110,76,60.0,120.0,120.0
82875,7005,111,26,81.8,180.0,180.0
82879,7065,111,14,81.8,180.0,180.0
82881,7045,111,20,81.8,180.0,165.27
82882,7003,111,14,81.8,180.0,180.0
82883,7008,111,20,81.8,180.0,180.0
82884,6905,111,4,81.8,180.0,165.27
82885,7007,111,36,81.8,180.0,180.0
82887,7006,111,10,81.8,180.0,180.0
82888,6902,111,6,81.8,180.0,165.27
82889,6906,112,54,6.0,9.0,8.55
82890,7009,112,52,6.0,9.0,9.0
82892,7005,112,82,6.0,9.0,9.0
82893,7006,112,32,6.0,9.0,9.0
82894,7002,112,90,6.0,9.0,9.0
82895,7003,112,36,6.0,9.0,9.0
82896,6908,112,76,6.0,9.0,8.55
82899,7064,113,34,6.0,12.0,12.0
82900,6905,113,100,6.0,12.0,11.1
82901,7005,113,88,6.0,12.0,12.0
82902,6907,113,68,6.0,12.0,11.1
82903,7009,113,24,6.0,12.0,12.0
82905,7007,113,118,6.0,12.0,12.0
82906,6904,113,32,6.0,12.0,11.1
82907,7065,114,12,80.0,200.0,200.0
82909,6907,114,2,80.0,200.0,182.0
82910,6903,114,6,80.0,200.0,182.0
82911,7064,114,6,80.0,200.0,200.0
82912,7008,114,10,80.0,200.0,200.0
82913,7007,114,18,80.0,200.0,200.0
82914,7004,115,60,5.0,10.0,10.0
82915,7009,115,56,5.0,10.0,10.0
82918,6906,115,68,5.0,10.0,9.25
82919,7007,115,142,5.0,10.0,10.0
82920,6904,115,30,5.0,10.0,9.25
82921,7064,115,38,5.0,10.0,10.0
82922,6903,115,78,5.0,10.0,9.25
82923,7216,1,96,4.01,6.03,6.03
82924,7215,1,88,4.01,6.03,6.03
82925,7212,1,148,4.01,6.03,6.03
82926,7223,1,62,4.01,6.03,6.03
82927,7292,1,176,4.01,6.03,6.03
82928,7218,1,106,4.01,6.03,6.03
82929,7291,1,146,4.01,6.03,6.03
82930,7224,1,64,4.01,6.03,6.03
82931,7215,2,98,9.32,12.13,12.13
82932,7271,2,46,9.32,12.13,12.13
82933,7221,2,114,9.32,12.13,12.13
82934,7214,2,54,9.32,12.13,12.13
82935,7226,2,60,9.32,12.13,12.13
82936,7217,2,48,9.32,12.13,12.13
82937,7295,2,124,9.32,12.13,12.13
82938,7216,2,106,9.32,12.13,12.13
82939,7218,2,42,9.32,12.13,12.13
82940,7217,3,46,16.54,22.84,22.84
82941,7272,3,22,16.54,22.84,22.84
82942,7224,3,58,16.54,22.84,22.84
82943,7218,3,42,16.54,22.84,22.84
82944,7309,3,22,16.54,22.84,22.84
82945,7208,3,20,16.54,22.84,22.84
82946,7206,3,82,16.54,22.84,22.84
82947,7225,3,48,16.54,22.84,22.84
82948,7293,3,46,16.54,22.84,22.84
82949,7306,3,34,16.54,22.84,22.84
82950,7294,3,62,16.54,22.84,22.84
82951,7223,3,32,16.54,22.84,22.84
82952,7295,4,104,5.11,7.15,7.15
82953,7218,4,80,5.11,7.15,7.15
82954,7217,4,60,5.11,7.15,7.15
82955,7293,4,80,5.11,7.15,7.15
82956,7224,4,52,5.11,7.15,7.15
82957,7292,4,116,5.11,7.15,7.15
82958,7225,4,52,5.11,7.15,7.15
82959,7214,4,52,5.11,7.15,7.15
82960,7222,4,42,5.11,7.15,7.15
82961,7218,5,28,37.81,54.09,54.09
82962,7197,5,34,37.81,54.09,54.09
82963,7222,5,24,37.81,54.09,54.09
82964,7267,5,26,37.81,54.09,54.09
82965,7199,5,16,37.81,54.09,54.09
82966,7226,5,26,37.81,54.09,54.09
82967,7293,5,26,37.81,54.09,54.09
82968,7202,5,24,37.81,54.09,54.09
82969,7205,5,26,37.81,54.09,54.09
82970,7217,6,8,87.63,123.56,123.56
82971,7215,6,16,87.63,123.56,123.56
82972,7292,6,14,87.63,123.56,123.56
82973,7219,6,14,87.63,123.56,123.56
82974,7291,6,12,87.63,123.56,123.56
82975,7212,6,10,87.63,123.56,123.56
82976,7225,7,20,47.25,65.23,65.23
82977,7272,7,14,47.25,65.23,65.23
82978,7309,7,16,47.25,65.23,65.23
82979,7221,7,28,47.25,65.23,65.23
82980,7214,7,22,47.25,65.23,65.23
82981,7207,7,30,47.25,65.23,65.23
82982,7273,7,12,47.25,65.23,65.23
82983,7219,7,28,47.25,65.23,65.23
82984,7216,7,22,47.25,65.23,65.23
82985,7292,8,46,78.26,134.63,134.63
82986,7271,8,12,78.26,134.63,134.63
82987,7216,8,46,78.26,134.63,134.63
82988,7218,8,48,78.26,134.63,134.63
82989,7295,8,20,78.26,134.63,134.63
82990,7217,8,14,78.26,134.63,134.63
82991,7273,8,34,78.26,134.63,134.63
82992,7294,8,68,78.26,134.63,134.63
82993,7294,9,28,9.14,12.15,12.15
82994,7291,9,32,9.14,12.15,12.15
82995,7226,9,18,9.14,12.15,12.15
82996,7223,9,16,9.14,12.15,12.15
82997,7215,9,16,9.14,12.15,12.15
82998,7216,9,16,9.14,12.15,12.15
82999,7218,9,24,9.14,12.15,12.15
83000,7219,9,26,9.14,12.15,12.15
83001,7224,9,34,9.14,12.15,12.15
83002,7199,10,20,10.23,17.4,17.4
83003,7268,10,20,10.23,17.4,17.4
83004,7214,10,28,10.23,17.4,17.4
83005,7218,10,28,10.23,17.4,17.4
83006,7308,10,22,10.23,17.4,17.4
83007,7208,10,10,10.23,17.4,17.4
83008,7198,10,42,10.23,17.4,17.4
83009,7309,10,12,10.23,17.4,17.4
83010,7270,10,32,10.23,17.4,17.4
83011,7206,10,52,10.23,17.4,17.4
83012,7221,10,26,10.23,17.4,17.4
83013,7201,10,34,10.23,17.4,17.4
83014,7267,10,16,10.23,17.4,17.4
83015,7270,11,28,253.07,354.29,354.29
83016,7214,11,26,253.07,354.29,354.29
83017,7223,11,30,253.07,354.29,299.39
83018,7219,11,38,253.07,354.29,323.3
83019,7224,11,22,253.07,354.29,354.29
83020,7220,11,16,253.07,354.29,328.27
83021,7294,12,90,486.92,633.0,536.7
83022,7204,12,48,486.92,633.0,532.59
83023,7214,12,28,486.92,633.0,548.04
83024,7270,12,24,486.92,633.0,623.38
83025,7226,12,28,486.92,633.0,531.38
83026,7225,12,62,486.92,633.0,545.67
83027,7223,12,22,486.92,633.0,533.33
83028,7273,12,24,486.92,633.0,579.78
83029,7291,12,92,486.92,633.0,536.55
83030,7208,12,50,486.92,633.0,619.32
83031,7225,13,40,398.41,537.84,449.39
83032,7294,13,54,398.41,537.84,473.19
83033,7295,13,40,398.41,537.84,529.53
83034,7208,13,38,398.41,537.84,474.13
83035,7218,13,40,398.41,537.84,512.14
83036,7215,13,44,398.41,537.84,493.23
83037,7269,13,42,398.41,537.84,463.0
83038,7223,13,26,398.41,537.84,523.38
83039,7292,14,52,489.42,611.78,582.1
83040,7202,14,40,489.42,611.78,532.64
83041,7208,14,40,489.42,611.78,592.36
83042,7212,14,42,489.42,611.78,565.11
83043,7266,14,30,489.42,611.78,524.53
83044,7215,14,52,489.42,611.78,526.59
83045,7218,14,48,489.42,611.78,526.9
83046,7271,14,26,489.42,611.78,536.34
83047,7198,14,58,489.42,611.78,565.83
83048,7218,15,24,504.54,756.82,702.96
83049,7221,15,28,504.54,756.82,743.84
83050,7293,15,50,504.54,756.82,706.84
83051,7223,15,16,504.54,756.82,699.63
83052,7220,15,22,504.54,756.82,684.16
83053,7294,15,28,504.54,756.82,614.85
83054,7219,15,26,504.54,756.82,727.09
83055,7273,16,172,1.02,2.05,2.05
83056,7224,16,144,1.02,2.05,2.05
83057,7274,16,76,1.02,2.05,2.05
83058,7295,16,140,1.02,2.05,2.05
83059,7271,16,118,1.02,2.05,2.05
83060,7272,16,130,1.02,2.05,2.05
83061,7214,16,98,1.02,2.05,2.05
83062,7220,17,36,60.29,84.41,84.41
83063,7207,17,30,60.29,84.41,84.41
83064,7206,17,34,60.29,84.41,84.41
83065,7307,17,36,60.29,84.41,84.41
83066,7272,17,38,60.29,84.41,84.41
83067,7205,17,36,60.29,84.41,84.41
83068,7274,17,20,60.29,84.41,84.41
83069,7197,17,34,60.29,84.41,84.41
83070,7268,17,30,60.29,84.41,84.41
83071,7295,17,40,60.29,84.41,84.41
83072,7200,18,32,89.16,133.75,133.75
83073,7268,18,38,89.16,133.75,133.75
83074,7202,18,34,89.16,133.75,133.75
83075,7270,18,38,89.16,133.75,133.75
83076,7201,18,36,89.16,133.75,133.75
83077,7273,18,34,89.16,133.75,133.75
83078,7293,19,52,153.53,245.66,232.91
83079,7221,19,50,153.53,245.66,193.99
83080,7212,19,24,153.53,245.66,245.66
83081,7218,19,52,153.53,245.66,212.22
83082,7272,19,30,153.53,245.66,199.32
83083,7295,19,46,153.53,245.66,182.53
